,time,latitude,longitude,sst,bathymetry_m,optional
5286,2021-02-16T00:00:00Z,19.03,203.68,25.178558,-4396.333333,TRUE
5287,2021-02-16T00:00:00Z,19.03,203.69,25.177277,-4385,TRUE
5288,2021-02-16T00:00:00Z,19.03,203.7,25.17633,-4359,TRUE
5289,2021-02-16T00:00:00Z,19.03,203.71,25.175262,-4349,TRUE
5290,2021-02-16T00:00:00Z,19.03,203.72,25.17389,-4325,TRUE
5291,2021-02-16T00:00:00Z,19.03,203.73,25.172699,-4334,TRUE
5292,2021-02-16T00:00:00Z,19.03,203.74,25.173065,-4329,TRUE
5293,2021-02-16T00:00:00Z,19.03,203.75,25.175323,-4340,TRUE
5294,2021-02-16T00:00:00Z,19.03,203.76,25.179474,-4342,TRUE
5295,2021-02-16T00:00:00Z,19.03,203.77,25.184814,-4308,TRUE
5296,2021-02-16T00:00:00Z,19.03,203.78,25.190887,-4268,TRUE
5297,2021-02-16T00:00:00Z,19.03,203.79,25.197784,-4173,TRUE
5298,2021-02-16T00:00:00Z,19.03,203.8,25.206818,-4169,TRUE
5299,2021-02-16T00:00:00Z,19.03,203.81,25.218567,-4067,TRUE
5300,2021-02-16T00:00:00Z,19.03,203.82,25.231293,-4080,TRUE
5301,2021-02-16T00:00:00Z,19.03,203.83,25.2435,-4034,TRUE
5302,2021-02-16T00:00:00Z,19.03,203.84,25.254028,-3780,TRUE
5303,2021-02-16T00:00:00Z,19.03,203.85,25.26242,-3666,TRUE
5304,2021-02-16T00:00:00Z,19.03,203.86,25.268524,-3417,TRUE
5305,2021-02-16T00:00:00Z,19.03,203.87,25.271698,-3507,TRUE
5306,2021-02-16T00:00:00Z,19.03,203.88,25.272888,-3282,TRUE
5307,2021-02-16T00:00:00Z,19.03,203.89,25.274017,-2850,TRUE
5308,2021-02-16T00:00:00Z,19.03,203.9,25.274414,-2756,TRUE
5309,2021-02-16T00:00:00Z,19.03,203.91,25.271637,-2676,TRUE
5310,2021-02-16T00:00:00Z,19.03,203.92,25.264587,-2638,TRUE
5311,2021-02-16T00:00:00Z,19.03,203.93,25.255005,-2638,TRUE
5312,2021-02-16T00:00:00Z,19.03,203.94,25.245392,-2612,TRUE
5313,2021-02-16T00:00:00Z,19.03,203.95,25.239624,-2610,TRUE
5314,2021-02-16T00:00:00Z,19.03,203.96,25.240112,-2630,TRUE
5315,2021-02-16T00:00:00Z,19.03,203.97,25.24408,-2614,TRUE
5316,2021-02-16T00:00:00Z,19.03,203.98,25.248322,-2593,TRUE
5317,2021-02-16T00:00:00Z,19.03,203.99,25.252808,-2570,TRUE
5318,2021-02-16T00:00:00Z,19.03,204,25.257812,-2476,TRUE
5319,2021-02-16T00:00:00Z,19.03,204.01,25.264038,-2364,TRUE
5320,2021-02-16T00:00:00Z,19.03,204.02,25.272186,-2127,TRUE
5321,2021-02-16T00:00:00Z,19.03,204.03,25.280396,-1931,TRUE
5322,2021-02-16T00:00:00Z,19.03,204.04,25.284851,-1627,TRUE
5323,2021-02-16T00:00:00Z,19.03,204.05,25.283875,-1461,TRUE
5324,2021-02-16T00:00:00Z,19.03,204.06,25.27707,-1310,TRUE
5325,2021-02-16T00:00:00Z,19.03,204.07,25.26352,-1196,TRUE
5326,2021-02-16T00:00:00Z,19.03,204.08,25.24295,-1160,TRUE
5327,2021-02-16T00:00:00Z,19.03,204.09,25.216888,-1047,TRUE
5328,2021-02-16T00:00:00Z,19.03,204.1,25.190369,-922,TRUE
5329,2021-02-16T00:00:00Z,19.03,204.11,25.166504,-658,TRUE
5330,2021-02-16T00:00:00Z,19.03,204.12,25.144043,-308,TRUE
5331,2021-02-16T00:00:00Z,19.03,204.13,25.120605,-82,TRUE
5332,2021-02-16T00:00:00Z,19.03,204.14,NA,32,TRUE
5333,2021-02-16T00:00:00Z,19.03,204.15,NA,42,TRUE
5334,2021-02-16T00:00:00Z,19.03,204.16,NA,45,TRUE
5335,2021-02-16T00:00:00Z,19.03,204.17,NA,60,TRUE
5336,2021-02-16T00:00:00Z,19.03,204.18,NA,68,TRUE
5337,2021-02-16T00:00:00Z,19.03,204.19,NA,82,TRUE
5338,2021-02-16T00:00:00Z,19.03,204.2,NA,76,TRUE
5339,2021-02-16T00:00:00Z,19.03,204.21,NA,109,TRUE
5340,2021-02-16T00:00:00Z,19.03,204.22,NA,157,TRUE
5341,2021-02-16T00:00:00Z,19.03,204.23,NA,179,TRUE
5342,2021-02-16T00:00:00Z,19.03,204.24,NA,194,TRUE
5343,2021-02-16T00:00:00Z,19.03,204.25,NA,224,TRUE
5344,2021-02-16T00:00:00Z,19.03,204.26,NA,260,TRUE
5345,2021-02-16T00:00:00Z,19.03,204.27,NA,320,TRUE
5346,2021-02-16T00:00:00Z,19.03,204.28,NA,355,TRUE
5347,2021-02-16T00:00:00Z,19.03,204.29,NA,368,TRUE
5348,2021-02-16T00:00:00Z,19.03,204.3,NA,368,TRUE
5349,2021-02-16T00:00:00Z,19.03,204.31,NA,365,TRUE
5350,2021-02-16T00:00:00Z,19.03,204.32,NA,469,TRUE
5351,2021-02-16T00:00:00Z,19.03,204.33,NA,450,TRUE
5352,2021-02-16T00:00:00Z,19.03,204.34,NA,407,TRUE
5353,2021-02-16T00:00:00Z,19.03,204.35,NA,382,TRUE
5354,2021-02-16T00:00:00Z,19.03,204.36,NA,358,TRUE
5355,2021-02-16T00:00:00Z,19.03,204.37,NA,285,TRUE
5356,2021-02-16T00:00:00Z,19.03,204.38,NA,231,TRUE
5357,2021-02-16T00:00:00Z,19.03,204.39,NA,172,TRUE
5358,2021-02-16T00:00:00Z,19.03,204.4,NA,154,TRUE
5359,2021-02-16T00:00:00Z,19.03,204.41,NA,155,TRUE
5360,2021-02-16T00:00:00Z,19.03,204.42,NA,147,TRUE
5361,2021-02-16T00:00:00Z,19.03,204.43,NA,94,TRUE
5362,2021-02-16T00:00:00Z,19.03,204.44,24.454498,-45,TRUE
5363,2021-02-16T00:00:00Z,19.03,204.45,24.447601,-587,TRUE
5364,2021-02-16T00:00:00Z,19.03,204.46,24.44754,-740,TRUE
5365,2021-02-16T00:00:00Z,19.03,204.47,24.457245,-932,TRUE
5366,2021-02-16T00:00:00Z,19.03,204.48,24.473145,-1055,TRUE
5367,2021-02-16T00:00:00Z,19.03,204.49,24.490173,-1151,TRUE
5368,2021-02-16T00:00:00Z,19.03,204.5,24.506622,-1171,TRUE
5369,2021-02-16T00:00:00Z,19.03,204.51,24.521759,-1183,TRUE
5370,2021-02-16T00:00:00Z,19.03,204.52,24.535675,-1173,TRUE
5371,2021-02-16T00:00:00Z,19.03,204.53,24.549164,-1191,TRUE
5372,2021-02-16T00:00:00Z,19.03,204.54,24.561432,-1352,TRUE
5373,2021-02-16T00:00:00Z,19.03,204.55,24.571655,-1478,TRUE
5374,2021-02-16T00:00:00Z,19.03,204.56,24.577698,-1560,TRUE
5375,2021-02-16T00:00:00Z,19.03,204.57,24.577515,-1623,TRUE
5376,2021-02-16T00:00:00Z,19.03,204.58,24.57132,-1613,TRUE
5377,2021-02-16T00:00:00Z,19.03,204.59,24.563324,-1611,TRUE
5378,2021-02-16T00:00:00Z,19.03,204.6,24.556427,-1711,TRUE
5379,2021-02-16T00:00:00Z,19.03,204.61,24.550842,-1729,TRUE
5380,2021-02-16T00:00:00Z,19.03,204.62,24.545776,-1808,TRUE
5381,2021-02-16T00:00:00Z,19.03,204.63,24.541595,-1833,TRUE
5382,2021-02-16T00:00:00Z,19.03,204.64,24.5383,-1871,TRUE
5383,2021-02-16T00:00:00Z,19.03,204.65,24.536407,-1865,TRUE
5384,2021-02-16T00:00:00Z,19.03,204.66,24.535645,-1885,TRUE
5385,2021-02-16T00:00:00Z,19.03,204.67,24.536804,-1880,TRUE
5386,2021-02-16T00:00:00Z,19.03,204.68,24.54007,-1850,TRUE
5387,2021-02-16T00:00:00Z,19.03,204.69,24.544312,-1838,TRUE
5388,2021-02-16T00:00:00Z,19.03,204.7,24.54773,-1853,TRUE
5389,2021-02-16T00:00:00Z,19.03,204.71,24.549652,-1874,TRUE
5390,2021-02-16T00:00:00Z,19.03,204.72,24.550476,-1888,TRUE
5391,2021-02-16T00:00:00Z,19.03,204.73,24.550842,-1909,TRUE
5392,2021-02-16T00:00:00Z,19.03,204.74,24.55185,-1944,TRUE
5393,2021-02-16T00:00:00Z,19.03,204.75,24.554565,-1960,TRUE
5394,2021-02-16T00:00:00Z,19.03,204.76,24.560272,-2085,TRUE
5395,2021-02-16T00:00:00Z,19.03,204.77,24.568848,-2332,TRUE
5396,2021-02-16T00:00:00Z,19.03,204.78,24.576996,-2467,TRUE
5397,2021-02-16T00:00:00Z,19.03,204.79,24.582,-2608,TRUE
5398,2021-02-16T00:00:00Z,19.03,204.8,24.58368,-2648,TRUE
5399,2021-02-16T00:00:00Z,19.03,204.81,24.581696,-2538,TRUE
5400,2021-02-16T00:00:00Z,19.03,204.82,24.576355,-2476,TRUE
5401,2021-02-16T00:00:00Z,19.03,204.83,24.567932,-2497,TRUE
5402,2021-02-16T00:00:00Z,19.03,204.84,24.559448,-2489,TRUE
5403,2021-02-16T00:00:00Z,19.03,204.85,24.555145,-2532,TRUE
5404,2021-02-16T00:00:00Z,19.03,204.86,24.556854,-2509,TRUE
5405,2021-02-16T00:00:00Z,19.03,204.87,24.564148,-2552,TRUE
5406,2021-02-16T00:00:00Z,19.03,204.88,24.574219,-2586,TRUE
5407,2021-02-16T00:00:00Z,19.03,204.89,24.580994,-2859,TRUE
5408,2021-02-16T00:00:00Z,19.03,204.9,24.581451,-2923,TRUE
5409,2021-02-16T00:00:00Z,19.03,204.91,24.57727,-2921,TRUE
5410,2021-02-16T00:00:00Z,19.03,204.92,24.569855,-2835,TRUE
5411,2021-02-16T00:00:00Z,19.03,204.93,24.561249,-2746,TRUE
5412,2021-02-16T00:00:00Z,19.03,204.94,24.553589,-2643,TRUE
5413,2021-02-16T00:00:00Z,19.03,204.95,24.547241,-2686,TRUE
5414,2021-02-16T00:00:00Z,19.03,204.96,24.54242,-2853,TRUE
5415,2021-02-16T00:00:00Z,19.03,204.97,24.53778,-3129,TRUE
5416,2021-02-16T00:00:00Z,19.03,204.98,24.53183,-3194,TRUE
5417,2021-02-16T00:00:00Z,19.03,204.99,24.525238,-3341,TRUE
5418,2021-02-16T00:00:00Z,19.03,205,24.520538,-3556,TRUE
5419,2021-02-16T00:00:00Z,19.03,205.01,24.518616,-3765,TRUE
5420,2021-02-16T00:00:00Z,19.03,205.02,24.519653,-4008,TRUE
5421,2021-02-16T00:00:00Z,19.03,205.03,24.523285,-4139,TRUE
5422,2021-02-16T00:00:00Z,19.03,205.04,24.528656,-4404,TRUE
5423,2021-02-16T00:00:00Z,19.03,205.05,24.53534,-4498,TRUE
5424,2021-02-16T00:00:00Z,19.03,205.06,24.54538,-4619,TRUE
5425,2021-02-16T00:00:00Z,19.03,205.07,24.558289,-4862,TRUE
5426,2021-02-16T00:00:00Z,19.03,205.08,24.570099,-4888,TRUE
5427,2021-02-16T00:00:00Z,19.03,205.09,24.578064,-4893,TRUE
5428,2021-02-16T00:00:00Z,19.03,205.1,24.58368,-4885,TRUE
5429,2021-02-16T00:00:00Z,19.03,205.11,24.588593,-4893,TRUE
5430,2021-02-16T00:00:00Z,19.03,205.12,24.591522,-4928,TRUE
5431,2021-02-16T00:00:00Z,19.03,205.13,24.591797,-4943,TRUE
5432,2021-02-16T00:00:00Z,19.03,205.14,24.588837,-4944,TRUE
5433,2021-02-16T00:00:00Z,19.03,205.15,24.582062,-4960,TRUE
5434,2021-02-16T00:00:00Z,19.03,205.16,24.57254,-4978,TRUE
5435,2021-02-16T00:00:00Z,19.03,205.17,24.561493,-5051,TRUE
5436,2021-02-16T00:00:00Z,19.03,205.18,24.55127,-5091,TRUE
5437,2021-02-16T00:00:00Z,19.03,205.19,24.544006,-5109,TRUE
5438,2021-02-16T00:00:00Z,19.03,205.2,24.540283,-5118,TRUE
5439,2021-02-16T00:00:00Z,19.03,205.21,24.540009,-5098,TRUE
5440,2021-02-16T00:00:00Z,19.03,205.22,24.542664,-5103,TRUE
5441,2021-02-16T00:00:00Z,19.03,205.23,24.547852,-5212,TRUE
5442,2021-02-16T00:00:00Z,19.03,205.24,24.554382,-5247,TRUE
5443,2021-02-16T00:00:00Z,19.03,205.25,24.560028,-5297,TRUE
5444,2021-02-16T00:00:00Z,19.03,205.26,24.562561,-5287,TRUE
5445,2021-02-16T00:00:00Z,19.03,205.27,24.562042,-5277,TRUE
5446,2021-02-16T00:00:00Z,19.03,205.28,24.559357,-5312,TRUE
5447,2021-02-16T00:00:00Z,19.03,205.29,24.55423,-5327,TRUE
5448,2021-02-16T00:00:00Z,19.03,205.3,24.546417,-5341,TRUE
5449,2021-02-16T00:00:00Z,19.03,205.31,24.535492,-5355,TRUE
5450,2021-02-16T00:00:00Z,19.03,205.32,24.520874,-5384,TRUE
5451,2021-02-16T00:00:00Z,19.03,205.33,24.50467,-5399,TRUE
5452,2021-02-16T00:00:00Z,19.03,205.34,24.490265,-5389,TRUE
5453,2021-02-16T00:00:00Z,19.03,205.35,24.478546,-5395,TRUE
5454,2021-02-16T00:00:00Z,19.03,205.36,24.468689,-5407,TRUE
5455,2021-02-16T00:00:00Z,19.03,205.37,24.45993,-5449,TRUE
5456,2021-02-16T00:00:00Z,19.03,205.38,24.451996,-5437,TRUE
5457,2021-02-16T00:00:00Z,19.04,203.63,25.170776,-4348.439024,TRUE
5458,2021-02-16T00:00:00Z,19.04,203.64,25.177338,-4343.619718,TRUE
5459,2021-02-16T00:00:00Z,19.04,203.65,25.181244,-4368.666667,TRUE
5460,2021-02-16T00:00:00Z,19.04,203.66,25.18158,-4363.892857,TRUE
5461,2021-02-16T00:00:00Z,19.04,203.67,25.179657,-4377.5,TRUE
5462,2021-02-16T00:00:00Z,19.04,203.68,25.178284,-4381.5,TRUE
5463,2021-02-16T00:00:00Z,19.04,203.69,25.17743,-4382,TRUE
5464,2021-02-16T00:00:00Z,19.04,203.7,25.176239,-4367,TRUE
5465,2021-02-16T00:00:00Z,19.04,203.71,25.17456,-4351,TRUE
5466,2021-02-16T00:00:00Z,19.04,203.72,25.172516,-4333,TRUE
5467,2021-02-16T00:00:00Z,19.04,203.73,25.171356,-4330,TRUE
5468,2021-02-16T00:00:00Z,19.04,203.74,25.172638,-4316,TRUE
5469,2021-02-16T00:00:00Z,19.04,203.75,25.177094,-4329,TRUE
5470,2021-02-16T00:00:00Z,19.04,203.76,25.183075,-4335,TRUE
5471,2021-02-16T00:00:00Z,19.04,203.77,25.18991,-4291,TRUE
5472,2021-02-16T00:00:00Z,19.04,203.78,25.196411,-4251,TRUE
5473,2021-02-16T00:00:00Z,19.04,203.79,25.202759,-4228,TRUE
5474,2021-02-16T00:00:00Z,19.04,203.8,25.210724,-4063,TRUE
5475,2021-02-16T00:00:00Z,19.04,203.81,25.221252,-4083,TRUE
5476,2021-02-16T00:00:00Z,19.04,203.82,25.233307,-4033,TRUE
5477,2021-02-16T00:00:00Z,19.04,203.83,25.2453,-3980,TRUE
5478,2021-02-16T00:00:00Z,19.04,203.84,25.255707,-3919,TRUE
5479,2021-02-16T00:00:00Z,19.04,203.85,25.263947,-3748,TRUE
5480,2021-02-16T00:00:00Z,19.04,203.86,25.269653,-3686,TRUE
5481,2021-02-16T00:00:00Z,19.04,203.87,25.27304,-3379,TRUE
5482,2021-02-16T00:00:00Z,19.04,203.88,25.274506,-3131,TRUE
5483,2021-02-16T00:00:00Z,19.04,203.89,25.275269,-2723,TRUE
5484,2021-02-16T00:00:00Z,19.04,203.9,25.274445,-2693,TRUE
5485,2021-02-16T00:00:00Z,19.04,203.91,25.270538,-2649,TRUE
5486,2021-02-16T00:00:00Z,19.04,203.92,25.262787,-2625,TRUE
5487,2021-02-16T00:00:00Z,19.04,203.93,25.252533,-2631,TRUE
5488,2021-02-16T00:00:00Z,19.04,203.94,25.242126,-2587,TRUE
5489,2021-02-16T00:00:00Z,19.04,203.95,25.23581,-2579,TRUE
5490,2021-02-16T00:00:00Z,19.04,203.96,25.236053,-2573,TRUE
5491,2021-02-16T00:00:00Z,19.04,203.97,25.24002,-2598,TRUE
5492,2021-02-16T00:00:00Z,19.04,203.98,25.244354,-2547,TRUE
5493,2021-02-16T00:00:00Z,19.04,203.99,25.24887,-2401,TRUE
5494,2021-02-16T00:00:00Z,19.04,204,25.254456,-2338,TRUE
5495,2021-02-16T00:00:00Z,19.04,204.01,25.260468,-2247,TRUE
5496,2021-02-16T00:00:00Z,19.04,204.02,25.266785,-2032,TRUE
5497,2021-02-16T00:00:00Z,19.04,204.03,25.271729,-1864,TRUE
5498,2021-02-16T00:00:00Z,19.04,204.04,25.272736,-1618,TRUE
5499,2021-02-16T00:00:00Z,19.04,204.05,25.268097,-1427,TRUE
5500,2021-02-16T00:00:00Z,19.04,204.06,25.257233,-1216,TRUE
5501,2021-02-16T00:00:00Z,19.04,204.07,25.240265,-1103,TRUE
5502,2021-02-16T00:00:00Z,19.04,204.08,25.218384,-1057,TRUE
5503,2021-02-16T00:00:00Z,19.04,204.09,25.19394,-868,TRUE
5504,2021-02-16T00:00:00Z,19.04,204.1,25.170288,-776,TRUE
5505,2021-02-16T00:00:00Z,19.04,204.11,25.149445,-466,TRUE
5506,2021-02-16T00:00:00Z,19.04,204.12,NA,16,TRUE
5507,2021-02-16T00:00:00Z,19.04,204.13,NA,28,TRUE
5508,2021-02-16T00:00:00Z,19.04,204.14,NA,40,TRUE
5509,2021-02-16T00:00:00Z,19.04,204.15,NA,65,TRUE
5510,2021-02-16T00:00:00Z,19.04,204.16,NA,84,TRUE
5511,2021-02-16T00:00:00Z,19.04,204.17,NA,110,TRUE
5512,2021-02-16T00:00:00Z,19.04,204.18,NA,124,TRUE
5513,2021-02-16T00:00:00Z,19.04,204.19,NA,166,TRUE
5514,2021-02-16T00:00:00Z,19.04,204.2,NA,184,TRUE
5515,2021-02-16T00:00:00Z,19.04,204.21,NA,199,TRUE
5516,2021-02-16T00:00:00Z,19.04,204.22,NA,232,TRUE
5517,2021-02-16T00:00:00Z,19.04,204.23,NA,258,TRUE
5518,2021-02-16T00:00:00Z,19.04,204.24,NA,299,TRUE
5519,2021-02-16T00:00:00Z,19.04,204.25,NA,334,TRUE
5520,2021-02-16T00:00:00Z,19.04,204.26,NA,368,TRUE
5521,2021-02-16T00:00:00Z,19.04,204.27,NA,411,TRUE
5522,2021-02-16T00:00:00Z,19.04,204.28,NA,447,TRUE
5523,2021-02-16T00:00:00Z,19.04,204.29,NA,455,TRUE
5524,2021-02-16T00:00:00Z,19.04,204.3,NA,461,TRUE
5525,2021-02-16T00:00:00Z,19.04,204.31,NA,471,TRUE
5526,2021-02-16T00:00:00Z,19.04,204.32,NA,532,TRUE
5527,2021-02-16T00:00:00Z,19.04,204.33,NA,517,TRUE
5528,2021-02-16T00:00:00Z,19.04,204.34,NA,492,TRUE
5529,2021-02-16T00:00:00Z,19.04,204.35,NA,465,TRUE
5530,2021-02-16T00:00:00Z,19.04,204.36,NA,427,TRUE
5531,2021-02-16T00:00:00Z,19.04,204.37,NA,342,TRUE
5532,2021-02-16T00:00:00Z,19.04,204.38,NA,276,TRUE
5533,2021-02-16T00:00:00Z,19.04,204.39,NA,219,TRUE
5534,2021-02-16T00:00:00Z,19.04,204.4,NA,189,TRUE
5535,2021-02-16T00:00:00Z,19.04,204.41,NA,205,TRUE
5536,2021-02-16T00:00:00Z,19.04,204.42,NA,179,TRUE
5537,2021-02-16T00:00:00Z,19.04,204.43,NA,163,TRUE
5538,2021-02-16T00:00:00Z,19.04,204.44,NA,62,TRUE
5539,2021-02-16T00:00:00Z,19.04,204.45,24.442596,-323,TRUE
5540,2021-02-16T00:00:00Z,19.04,204.46,24.439545,-496,TRUE
5541,2021-02-16T00:00:00Z,19.04,204.47,24.446411,-704,TRUE
5542,2021-02-16T00:00:00Z,19.04,204.48,24.4599,-863,TRUE
5543,2021-02-16T00:00:00Z,19.04,204.49,24.476257,-1027,TRUE
5544,2021-02-16T00:00:00Z,19.04,204.5,24.493896,-1141,TRUE
5545,2021-02-16T00:00:00Z,19.04,204.51,24.511597,-1149,TRUE
5546,2021-02-16T00:00:00Z,19.04,204.52,24.52893,-1153,TRUE
5547,2021-02-16T00:00:00Z,19.04,204.53,24.545319,-1159,TRUE
5548,2021-02-16T00:00:00Z,19.04,204.54,24.559937,-1248,TRUE
5549,2021-02-16T00:00:00Z,19.04,204.55,24.571442,-1317,TRUE
5550,2021-02-16T00:00:00Z,19.04,204.56,24.578735,-1388,TRUE
5551,2021-02-16T00:00:00Z,19.04,204.57,24.581055,-1531,TRUE
5552,2021-02-16T00:00:00Z,19.04,204.58,24.578552,-1561,TRUE
5553,2021-02-16T00:00:00Z,19.04,204.59,24.573456,-1649,TRUE
5554,2021-02-16T00:00:00Z,19.04,204.6,24.567108,-1715,TRUE
5555,2021-02-16T00:00:00Z,19.04,204.61,24.560974,-1722,TRUE
5556,2021-02-16T00:00:00Z,19.04,204.62,24.55539,-1734,TRUE
5557,2021-02-16T00:00:00Z,19.04,204.63,24.550262,-1755,TRUE
5558,2021-02-16T00:00:00Z,19.04,204.64,24.544983,-1798,TRUE
5559,2021-02-16T00:00:00Z,19.04,204.65,24.540375,-1789,TRUE
5560,2021-02-16T00:00:00Z,19.04,204.66,24.53775,-1773,TRUE
5561,2021-02-16T00:00:00Z,19.04,204.67,24.537415,-1773,TRUE
5562,2021-02-16T00:00:00Z,19.04,204.68,24.539154,-1805,TRUE
5563,2021-02-16T00:00:00Z,19.04,204.69,24.541595,-1821,TRUE
5564,2021-02-16T00:00:00Z,19.04,204.7,24.542358,-1827,TRUE
5565,2021-02-16T00:00:00Z,19.04,204.71,24.541382,-1851,TRUE
5566,2021-02-16T00:00:00Z,19.04,204.72,24.540894,-1863,TRUE
5567,2021-02-16T00:00:00Z,19.04,204.73,24.541962,-1893,TRUE
5568,2021-02-16T00:00:00Z,19.04,204.74,24.54538,-1932,TRUE
5569,2021-02-16T00:00:00Z,19.04,204.75,24.551361,-1948,TRUE
5570,2021-02-16T00:00:00Z,19.04,204.76,24.559357,-1986,TRUE
5571,2021-02-16T00:00:00Z,19.04,204.77,24.568146,-2212,TRUE
5572,2021-02-16T00:00:00Z,19.04,204.78,24.576416,-2323,TRUE
5573,2021-02-16T00:00:00Z,19.04,204.79,24.582367,-2252,TRUE
5574,2021-02-16T00:00:00Z,19.04,204.8,24.585327,-2208,TRUE
5575,2021-02-16T00:00:00Z,19.04,204.81,24.584045,-2207,TRUE
5576,2021-02-16T00:00:00Z,19.04,204.82,24.579529,-2301,TRUE
5577,2021-02-16T00:00:00Z,19.04,204.83,24.57254,-2227,TRUE
5578,2021-02-16T00:00:00Z,19.04,204.84,24.565796,-2306,TRUE
5579,2021-02-16T00:00:00Z,19.04,204.85,24.561829,-2385,TRUE
5580,2021-02-16T00:00:00Z,19.04,204.86,24.561798,-2471,TRUE
5581,2021-02-16T00:00:00Z,19.04,204.87,24.565613,-2593,TRUE
5582,2021-02-16T00:00:00Z,19.04,204.88,24.571716,-2658,TRUE
5583,2021-02-16T00:00:00Z,19.04,204.89,24.576294,-2912,TRUE
5584,2021-02-16T00:00:00Z,19.04,204.9,24.57724,-2971,TRUE
5585,2021-02-16T00:00:00Z,19.04,204.91,24.5737,-2970,TRUE
5586,2021-02-16T00:00:00Z,19.04,204.92,24.566193,-2876,TRUE
5587,2021-02-16T00:00:00Z,19.04,204.93,24.55777,-2819,TRUE
5588,2021-02-16T00:00:00Z,19.04,204.94,24.550415,-2778,TRUE
5589,2021-02-16T00:00:00Z,19.04,204.95,24.544067,-2790,TRUE
5590,2021-02-16T00:00:00Z,19.04,204.96,24.538574,-2806,TRUE
5591,2021-02-16T00:00:00Z,19.04,204.97,24.532959,-2924,TRUE
5592,2021-02-16T00:00:00Z,19.04,204.98,24.527344,-2983,TRUE
5593,2021-02-16T00:00:00Z,19.04,204.99,24.52237,-3020,TRUE
5594,2021-02-16T00:00:00Z,19.04,205,24.519714,-3212,TRUE
5595,2021-02-16T00:00:00Z,19.04,205.01,24.519897,-3370,TRUE
5596,2021-02-16T00:00:00Z,19.04,205.02,24.523285,-3791,TRUE
5597,2021-02-16T00:00:00Z,19.04,205.03,24.528687,-3936,TRUE
5598,2021-02-16T00:00:00Z,19.04,205.04,24.533966,-4077,TRUE
5599,2021-02-16T00:00:00Z,19.04,205.05,24.539703,-4252,TRUE
5600,2021-02-16T00:00:00Z,19.04,205.06,24.549194,-4562,TRUE
5601,2021-02-16T00:00:00Z,19.04,205.07,24.562988,-4538,TRUE
5602,2021-02-16T00:00:00Z,19.04,205.08,24.576263,-4688,TRUE
5603,2021-02-16T00:00:00Z,19.04,205.09,24.585785,-4872,TRUE
5604,2021-02-16T00:00:00Z,19.04,205.1,24.591827,-4902,TRUE
5605,2021-02-16T00:00:00Z,19.04,205.11,24.595734,-4917,TRUE
5606,2021-02-16T00:00:00Z,19.04,205.12,24.597229,-4949,TRUE
5607,2021-02-16T00:00:00Z,19.04,205.13,24.595795,-4964,TRUE
5608,2021-02-16T00:00:00Z,19.04,205.14,24.590637,-4964,TRUE
5609,2021-02-16T00:00:00Z,19.04,205.15,24.582062,-4958,TRUE
5610,2021-02-16T00:00:00Z,19.04,205.16,24.570831,-4964,TRUE
5611,2021-02-16T00:00:00Z,19.04,205.17,24.559479,-5010,TRUE
5612,2021-02-16T00:00:00Z,19.04,205.18,24.549347,-5043,TRUE
5613,2021-02-16T00:00:00Z,19.04,205.19,24.541779,-5119,TRUE
5614,2021-02-16T00:00:00Z,19.04,205.2,24.537323,-5142,TRUE
5615,2021-02-16T00:00:00Z,19.04,205.21,24.536865,-5148,TRUE
5616,2021-02-16T00:00:00Z,19.04,205.22,24.539581,-5164,TRUE
5617,2021-02-16T00:00:00Z,19.04,205.23,24.544647,-5178,TRUE
5618,2021-02-16T00:00:00Z,19.04,205.24,24.550415,-5215,TRUE
5619,2021-02-16T00:00:00Z,19.04,205.25,24.556244,-5220,TRUE
5620,2021-02-16T00:00:00Z,19.04,205.26,24.561157,-5233,TRUE
5621,2021-02-16T00:00:00Z,19.04,205.27,24.563568,-5265,TRUE
5622,2021-02-16T00:00:00Z,19.04,205.28,24.562347,-5297,TRUE
5623,2021-02-16T00:00:00Z,19.04,205.29,24.557312,-5279,TRUE
5624,2021-02-16T00:00:00Z,19.04,205.3,24.548615,-5318,TRUE
5625,2021-02-16T00:00:00Z,19.04,205.31,24.536316,-5338,TRUE
5626,2021-02-16T00:00:00Z,19.04,205.32,24.520355,-5365,TRUE
5627,2021-02-16T00:00:00Z,19.04,205.33,24.50293,-5385,TRUE
5628,2021-02-16T00:00:00Z,19.04,205.34,24.48639,-5395,TRUE
5629,2021-02-16T00:00:00Z,19.04,205.35,24.472595,-5383,TRUE
5630,2021-02-16T00:00:00Z,19.04,205.36,24.463074,-5379,TRUE
5631,2021-02-16T00:00:00Z,19.04,205.37,24.457153,-5418,TRUE
5632,2021-02-16T00:00:00Z,19.04,205.38,24.45227,-5438,TRUE
5633,2021-02-16T00:00:00Z,19.05,203.63,25.168793,-4334.345679,TRUE
5634,2021-02-16T00:00:00Z,19.05,203.64,25.17453,-4324.375887,TRUE
5635,2021-02-16T00:00:00Z,19.05,203.65,25.178284,-4344.333333,TRUE
5636,2021-02-16T00:00:00Z,19.05,203.66,25.178925,-4349.8,TRUE
5637,2021-02-16T00:00:00Z,19.05,203.67,25.177979,-4344.333333,TRUE
5638,2021-02-16T00:00:00Z,19.05,203.68,25.177094,-4344.333333,TRUE
5639,2021-02-16T00:00:00Z,19.05,203.69,25.176239,-4338,TRUE
5640,2021-02-16T00:00:00Z,19.05,203.7,25.174988,-4339,TRUE
