time,latitude,longitude,sst
2021-02-16T00:00:00Z,19.2,-154.7,24.529419
2021-02-16T00:00:00Z,19.2,-154.69,24.523407
2021-02-16T00:00:00Z,19.2,-154.68,24.519165
2021-02-16T00:00:00Z,19.2,-154.67,24.516693
2021-02-16T00:00:00Z,19.2,-154.66,24.516327
2021-02-16T00:00:00Z,19.2,-154.65,24.516724
2021-02-16T00:00:00Z,19.2,-154.64,24.515808
2021-02-16T00:00:00Z,19.2,-154.63,24.512482
2021-02-16T00:00:00Z,19.2,-154.62,24.508606
2021-02-16T00:00:00Z,19.21,-156.37,25.122406
2021-02-16T00:00:00Z,19.21,-156.36,25.134735
2021-02-16T00:00:00Z,19.21,-156.35,25.14563
2021-02-16T00:00:00Z,19.21,-156.34,25.154297
2021-02-16T00:00:00Z,19.21,-156.33,25.161926
2021-02-16T00:00:00Z,19.21,-156.32,25.169403
2021-02-16T00:00:00Z,19.21,-156.31,25.175568
2021-02-16T00:00:00Z,19.21,-156.3,25.177917
2021-02-16T00:00:00Z,19.21,-156.29,25.178284
2021-02-16T00:00:00Z,19.21,-156.28,25.180695
2021-02-16T00:00:00Z,19.21,-156.27,25.184998
2021-02-16T00:00:00Z,19.21,-156.26,25.187134
2021-02-16T00:00:00Z,19.21,-156.25,25.185974
2021-02-16T00:00:00Z,19.21,-156.24,25.182953
2021-02-16T00:00:00Z,19.21,-156.23,25.179474
2021-02-16T00:00:00Z,19.21,-156.22,25.17749
2021-02-16T00:00:00Z,19.21,-156.21,25.177765
2021-02-16T00:00:00Z,19.21,-156.2,25.179657
2021-02-16T00:00:00Z,19.21,-156.19,25.181854
2021-02-16T00:00:00Z,19.21,-156.18,25.182495
2021-02-16T00:00:00Z,19.21,-156.17,25.179901
2021-02-16T00:00:00Z,19.21,-156.16,25.17392
2021-02-16T00:00:00Z,19.21,-156.15,25.164764
2021-02-16T00:00:00Z,19.21,-156.14,25.15512
2021-02-16T00:00:00Z,19.21,-156.13,25.147888
2021-02-16T00:00:00Z,19.21,-156.12,25.143219
2021-02-16T00:00:00Z,19.21,-156.11,25.13852
2021-02-16T00:00:00Z,19.21,-156.1,25.132843
2021-02-16T00:00:00Z,19.21,-156.09,25.125488
2021-02-16T00:00:00Z,19.21,-156.08,25.118134
2021-02-16T00:00:00Z,19.21,-156.07,25.112701
2021-02-16T00:00:00Z,19.21,-156.06,25.110687
2021-02-16T00:00:00Z,19.21,-156.05,25.110962
2021-02-16T00:00:00Z,19.21,-156.04,25.11264
2021-02-16T00:00:00Z,19.21,-156.03,25.1167
2021-02-16T00:00:00Z,19.21,-156.02,25.123566
2021-02-16T00:00:00Z,19.21,-156.01,25.130463
2021-02-16T00:00:00Z,19.21,-156,25.134094
2021-02-16T00:00:00Z,19.21,-155.99,25.133636
2021-02-16T00:00:00Z,19.21,-155.98,25.128693
2021-02-16T00:00:00Z,19.21,-155.97,25.121704
2021-02-16T00:00:00Z,19.21,-155.96,25.115509
2021-02-16T00:00:00Z,19.21,-155.95,25.11087
2021-02-16T00:00:00Z,19.21,-155.94,25.106903
2021-02-16T00:00:00Z,19.21,-155.93,25.102417
2021-02-16T00:00:00Z,19.21,-155.92,25.096985
2021-02-16T00:00:00Z,19.21,-155.91,25.09018
2021-02-16T00:00:00Z,19.21,-155.9,NaN
2021-02-16T00:00:00Z,19.21,-155.89,NaN
2021-02-16T00:00:00Z,19.21,-155.88,NaN
2021-02-16T00:00:00Z,19.21,-155.87,NaN
2021-02-16T00:00:00Z,19.21,-155.86,NaN
2021-02-16T00:00:00Z,19.21,-155.85,NaN
2021-02-16T00:00:00Z,19.21,-155.84,NaN
2021-02-16T00:00:00Z,19.21,-155.83,NaN
2021-02-16T00:00:00Z,19.21,-155.82,NaN
2021-02-16T00:00:00Z,19.21,-155.81,NaN
2021-02-16T00:00:00Z,19.21,-155.8,NaN
2021-02-16T00:00:00Z,19.21,-155.79,NaN
2021-02-16T00:00:00Z,19.21,-155.78,NaN
2021-02-16T00:00:00Z,19.21,-155.77,NaN
2021-02-16T00:00:00Z,19.21,-155.76,NaN
2021-02-16T00:00:00Z,19.21,-155.75,NaN
2021-02-16T00:00:00Z,19.21,-155.74,NaN
2021-02-16T00:00:00Z,19.21,-155.73,NaN
2021-02-16T00:00:00Z,19.21,-155.72,NaN
2021-02-16T00:00:00Z,19.21,-155.71,NaN
2021-02-16T00:00:00Z,19.21,-155.7,NaN
2021-02-16T00:00:00Z,19.21,-155.69,NaN
2021-02-16T00:00:00Z,19.21,-155.68,NaN
2021-02-16T00:00:00Z,19.21,-155.67,NaN
2021-02-16T00:00:00Z,19.21,-155.66,NaN
2021-02-16T00:00:00Z,19.21,-155.65,NaN
2021-02-16T00:00:00Z,19.21,-155.64,NaN
2021-02-16T00:00:00Z,19.21,-155.63,NaN
2021-02-16T00:00:00Z,19.21,-155.62,NaN
2021-02-16T00:00:00Z,19.21,-155.61,NaN
2021-02-16T00:00:00Z,19.21,-155.6,NaN
2021-02-16T00:00:00Z,19.21,-155.59,NaN
2021-02-16T00:00:00Z,19.21,-155.58,NaN
2021-02-16T00:00:00Z,19.21,-155.57,NaN
2021-02-16T00:00:00Z,19.21,-155.56,NaN
2021-02-16T00:00:00Z,19.21,-155.55,NaN
2021-02-16T00:00:00Z,19.21,-155.54,NaN
2021-02-16T00:00:00Z,19.21,-155.53,NaN
2021-02-16T00:00:00Z,19.21,-155.52,NaN
2021-02-16T00:00:00Z,19.21,-155.51,NaN
2021-02-16T00:00:00Z,19.21,-155.5,NaN
2021-02-16T00:00:00Z,19.21,-155.49,NaN
2021-02-16T00:00:00Z,19.21,-155.48,NaN
2021-02-16T00:00:00Z,19.21,-155.47,NaN
2021-02-16T00:00:00Z,19.21,-155.46,NaN
2021-02-16T00:00:00Z,19.21,-155.45,NaN
2021-02-16T00:00:00Z,19.21,-155.44,NaN
2021-02-16T00:00:00Z,19.21,-155.43,NaN
2021-02-16T00:00:00Z,19.21,-155.42,NaN
2021-02-16T00:00:00Z,19.21,-155.41,NaN
2021-02-16T00:00:00Z,19.21,-155.4,NaN
2021-02-16T00:00:00Z,19.21,-155.39,NaN
2021-02-16T00:00:00Z,19.21,-155.38,NaN
2021-02-16T00:00:00Z,19.21,-155.37,NaN
2021-02-16T00:00:00Z,19.21,-155.36,NaN
2021-02-16T00:00:00Z,19.21,-155.35,24.555023
2021-02-16T00:00:00Z,19.21,-155.34,24.542175
2021-02-16T00:00:00Z,19.21,-155.33,24.526245
2021-02-16T00:00:00Z,19.21,-155.32,24.50998
2021-02-16T00:00:00Z,19.21,-155.31,24.495575
2021-02-16T00:00:00Z,19.21,-155.3,24.48413
2021-02-16T00:00:00Z,19.21,-155.29,24.475067
2021-02-16T00:00:00Z,19.21,-155.28,24.465271
2021-02-16T00:00:00Z,19.21,-155.27,24.454803
2021-02-16T00:00:00Z,19.21,-155.26,24.446808
2021-02-16T00:00:00Z,19.21,-155.25,24.443085
2021-02-16T00:00:00Z,19.21,-155.24,24.444702
2021-02-16T00:00:00Z,19.21,-155.23,24.450714
2021-02-16T00:00:00Z,19.21,-155.22,24.457825
2021-02-16T00:00:00Z,19.21,-155.21,24.463531
2021-02-16T00:00:00Z,19.21,-155.2,24.46814
2021-02-16T00:00:00Z,19.21,-155.19,24.472565
2021-02-16T00:00:00Z,19.21,-155.18,24.476318
2021-02-16T00:00:00Z,19.21,-155.17,24.478241
2021-02-16T00:00:00Z,19.21,-155.16,24.478455
2021-02-16T00:00:00Z,19.21,-155.15,24.478088
2021-02-16T00:00:00Z,19.21,-155.14,24.478455
2021-02-16T00:00:00Z,19.21,-155.13,24.480408
2021-02-16T00:00:00Z,19.21,-155.12,24.48465
2021-02-16T00:00:00Z,19.21,-155.11,24.4906
2021-02-16T00:00:00Z,19.21,-155.1,24.498627
2021-02-16T00:00:00Z,19.21,-155.09,24.509003
2021-02-16T00:00:00Z,19.21,-155.08,24.521667
2021-02-16T00:00:00Z,19.21,-155.07,24.533295
2021-02-16T00:00:00Z,19.21,-155.06,24.541534
2021-02-16T00:00:00Z,19.21,-155.05,24.546844
2021-02-16T00:00:00Z,19.21,-155.04,24.55017
2021-02-16T00:00:00Z,19.21,-155.03,24.55371
2021-02-16T00:00:00Z,19.21,-155.02,24.559143
2021-02-16T00:00:00Z,19.21,-155.01,24.564972
2021-02-16T00:00:00Z,19.21,-155,24.569275
2021-02-16T00:00:00Z,19.21,-154.99,24.571472
2021-02-16T00:00:00Z,19.21,-154.98,24.572357
2021-02-16T00:00:00Z,19.21,-154.97,24.572266
2021-02-16T00:00:00Z,19.21,-154.96,24.572052
2021-02-16T00:00:00Z,19.21,-154.95,24.572357
2021-02-16T00:00:00Z,19.21,-154.94,24.575958
2021-02-16T00:00:00Z,19.21,-154.93,24.581879
2021-02-16T00:00:00Z,19.21,-154.92,24.585938
2021-02-16T00:00:00Z,19.21,-154.91,24.586151
2021-02-16T00:00:00Z,19.21,-154.9,24.585815
2021-02-16T00:00:00Z,19.21,-154.89,24.588501
2021-02-16T00:00:00Z,19.21,-154.88,24.592865
2021-02-16T00:00:00Z,19.21,-154.87,24.596954
2021-02-16T00:00:00Z,19.21,-154.86,24.59851
2021-02-16T00:00:00Z,19.21,-154.85,24.595764
2021-02-16T00:00:00Z,19.21,-154.84,24.590942
2021-02-16T00:00:00Z,19.21,-154.83,24.58789
2021-02-16T00:00:00Z,19.21,-154.82,24.587341
2021-02-16T00:00:00Z,19.21,-154.81,24.587433
2021-02-16T00:00:00Z,19.21,-154.8,24.587341
2021-02-16T00:00:00Z,19.21,-154.79,24.586273
2021-02-16T00:00:00Z,19.21,-154.78,24.584137
2021-02-16T00:00:00Z,19.21,-154.77,24.58197
2021-02-16T00:00:00Z,19.21,-154.76,24.579132
2021-02-16T00:00:00Z,19.21,-154.75,24.573608
2021-02-16T00:00:00Z,19.21,-154.74,24.563751
2021-02-16T00:00:00Z,19.21,-154.73,24.552765
2021-02-16T00:00:00Z,19.21,-154.72,24.543182
2021-02-16T00:00:00Z,19.21,-154.71,24.535065
2021-02-16T00:00:00Z,19.21,-154.7,24.52829
2021-02-16T00:00:00Z,19.21,-154.69,24.522797
2021-02-16T00:00:00Z,19.21,-154.68,24.51883
2021-02-16T00:00:00Z,19.21,-154.67,24.516876
2021-02-16T00:00:00Z,19.21,-154.66,24.517914
2021-02-16T00:00:00Z,19.21,-154.65,24.52063
2021-02-16T00:00:00Z,19.21,-154.64,24.52301
2021-02-16T00:00:00Z,19.21,-154.63,24.523224
2021-02-16T00:00:00Z,19.21,-154.62,24.52063
2021-02-16T00:00:00Z,19.22,-156.37,25.120392
2021-02-16T00:00:00Z,19.22,-156.36,25.128052
2021-02-16T00:00:00Z,19.22,-156.35,25.1344
2021-02-16T00:00:00Z,19.22,-156.34,25.140442
2021-02-16T00:00:00Z,19.22,-156.33,25.14685
2021-02-16T00:00:00Z,19.22,-156.32,25.154633
2021-02-16T00:00:00Z,19.22,-156.31,25.161987
2021-02-16T00:00:00Z,19.22,-156.3,25.16687
2021-02-16T00:00:00Z,19.22,-156.29,25.170624
2021-02-16T00:00:00Z,19.22,-156.28,25.176636
2021-02-16T00:00:00Z,19.22,-156.27,25.183777
2021-02-16T00:00:00Z,19.22,-156.26,25.187744
2021-02-16T00:00:00Z,19.22,-156.25,25.186554
2021-02-16T00:00:00Z,19.22,-156.24,25.18222
2021-02-16T00:00:00Z,19.22,-156.23,25.176727
2021-02-16T00:00:00Z,19.22,-156.22,25.173065
2021-02-16T00:00:00Z,19.22,-156.21,25.172485
2021-02-16T00:00:00Z,19.22,-156.2,25.174011
2021-02-16T00:00:00Z,19.22,-156.19,25.175476
2021-02-16T00:00:00Z,19.22,-156.18,25.175262
2021-02-16T00:00:00Z,19.22,-156.17,25.172516
2021-02-16T00:00:00Z,19.22,-156.16,25.167358
2021-02-16T00:00:00Z,19.22,-156.15,25.161316
2021-02-16T00:00:00Z,19.22,-156.14,25.154968
2021-02-16T00:00:00Z,19.22,-156.13,25.148804
2021-02-16T00:00:00Z,19.22,-156.12,25.142029
2021-02-16T00:00:00Z,19.22,-156.11,25.13324
2021-02-16T00:00:00Z,19.22,-156.1,25.12268
2021-02-16T00:00:00Z,19.22,-156.09,25.113373
2021-02-16T00:00:00Z,19.22,-156.08,25.106842
2021-02-16T00:00:00Z,19.22,-156.07,25.102692
2021-02-16T00:00:00Z,19.22,-156.06,25.100708
2021-02-16T00:00:00Z,19.22,-156.05,25.1008
2021-02-16T00:00:00Z,19.22,-156.04,25.103333
2021-02-16T00:00:00Z,19.22,-156.03,25.108856
2021-02-16T00:00:00Z,19.22,-156.02,25.11679
2021-02-16T00:00:00Z,19.22,-156.01,25.124756
2021-02-16T00:00:00Z,19.22,-156,25.129639
2021-02-16T00:00:00Z,19.22,-155.99,25.130646
2021-02-16T00:00:00Z,19.22,-155.98,25.127747
2021-02-16T00:00:00Z,19.22,-155.97,25.122253
2021-02-16T00:00:00Z,19.22,-155.96,25.116577
2021-02-16T00:00:00Z,19.22,-155.95,25.111206
2021-02-16T00:00:00Z,19.22,-155.94,25.105988
2021-02-16T00:00:00Z,19.22,-155.93,25.100616
2021-02-16T00:00:00Z,19.22,-155.92,25.094604
2021-02-16T00:00:00Z,19.22,-155.91,25.088348
2021-02-16T00:00:00Z,19.22,-155.9,NaN
2021-02-16T00:00:00Z,19.22,-155.89,NaN
2021-02-16T00:00:00Z,19.22,-155.88,NaN
2021-02-16T00:00:00Z,19.22,-155.87,NaN
2021-02-16T00:00:00Z,19.22,-155.86,NaN
2021-02-16T00:00:00Z,19.22,-155.85,NaN
2021-02-16T00:00:00Z,19.22,-155.84,NaN
2021-02-16T00:00:00Z,19.22,-155.83,NaN
2021-02-16T00:00:00Z,19.22,-155.82,NaN
2021-02-16T00:00:00Z,19.22,-155.81,NaN
2021-02-16T00:00:00Z,19.22,-155.8,NaN
2021-02-16T00:00:00Z,19.22,-155.79,NaN
2021-02-16T00:00:00Z,19.22,-155.78,NaN
2021-02-16T00:00:00Z,19.22,-155.77,NaN
2021-02-16T00:00:00Z,19.22,-155.76,NaN
2021-02-16T00:00:00Z,19.22,-155.75,NaN
2021-02-16T00:00:00Z,19.22,-155.74,NaN
2021-02-16T00:00:00Z,19.22,-155.73,NaN
2021-02-16T00:00:00Z,19.22,-155.72,NaN
2021-02-16T00:00:00Z,19.22,-155.71,NaN
2021-02-16T00:00:00Z,19.22,-155.7,NaN
2021-02-16T00:00:00Z,19.22,-155.69,NaN
2021-02-16T00:00:00Z,19.22,-155.68,NaN
2021-02-16T00:00:00Z,19.22,-155.67,NaN
2021-02-16T00:00:00Z,19.22,-155.66,NaN
2021-02-16T00:00:00Z,19.22,-155.65,NaN
2021-02-16T00:00:00Z,19.22,-155.64,NaN
2021-02-16T00:00:00Z,19.22,-155.63,NaN
2021-02-16T00:00:00Z,19.22,-155.62,NaN
2021-02-16T00:00:00Z,19.22,-155.61,NaN
2021-02-16T00:00:00Z,19.22,-155.6,NaN
2021-02-16T00:00:00Z,19.22,-155.59,NaN
2021-02-16T00:00:00Z,19.22,-155.58,NaN
2021-02-16T00:00:00Z,19.22,-155.57,NaN
2021-02-16T00:00:00Z,19.22,-155.56,NaN
2021-02-16T00:00:00Z,19.22,-155.55,NaN
2021-02-16T00:00:00Z,19.22,-155.54,NaN
2021-02-16T00:00:00Z,19.22,-155.53,NaN
2021-02-16T00:00:00Z,19.22,-155.52,NaN
2021-02-16T00:00:00Z,19.22,-155.51,NaN
2021-02-16T00:00:00Z,19.22,-155.5,NaN
2021-02-16T00:00:00Z,19.22,-155.49,NaN
2021-02-16T00:00:00Z,19.22,-155.48,NaN
2021-02-16T00:00:00Z,19.22,-155.47,NaN
2021-02-16T00:00:00Z,19.22,-155.46,NaN
2021-02-16T00:00:00Z,19.22,-155.45,NaN
2021-02-16T00:00:00Z,19.22,-155.44,NaN
2021-02-16T00:00:00Z,19.22,-155.43,NaN
2021-02-16T00:00:00Z,19.22,-155.42,NaN
2021-02-16T00:00:00Z,19.22,-155.41,NaN
2021-02-16T00:00:00Z,19.22,-155.4,NaN
2021-02-16T00:00:00Z,19.22,-155.39,NaN
2021-02-16T00:00:00Z,19.22,-155.38,NaN
2021-02-16T00:00:00Z,19.22,-155.37,NaN
2021-02-16T00:00:00Z,19.22,-155.36,NaN
2021-02-16T00:00:00Z,19.22,-155.35,NaN
2021-02-16T00:00:00Z,19.22,-155.34,24.529327
2021-02-16T00:00:00Z,19.22,-155.33,24.512756
2021-02-16T00:00:00Z,19.22,-155.32,24.49469
2021-02-16T00:00:00Z,19.22,-155.31,24.478058
2021-02-16T00:00:00Z,19.22,-155.3,24.465576
2021-02-16T00:00:00Z,19.22,-155.29,24.456451
2021-02-16T00:00:00Z,19.22,-155.28,24.447296
2021-02-16T00:00:00Z,19.22,-155.27,24.436981
2021-02-16T00:00:00Z,19.22,-155.26,24.428192
2021-02-16T00:00:00Z,19.22,-155.25,24.423553
2021-02-16T00:00:00Z,19.22,-155.24,24.424286
2021-02-16T00:00:00Z,19.22,-155.23,24.42987
2021-02-16T00:00:00Z,19.22,-155.22,24.43631
2021-02-16T00:00:00Z,19.22,-155.21,24.440094
2021-02-16T00:00:00Z,19.22,-155.2,24.44284
2021-02-16T00:00:00Z,19.22,-155.19,24.446747
2021-02-16T00:00:00Z,19.22,-155.18,24.45105
2021-02-16T00:00:00Z,19.22,-155.17,24.454285
2021-02-16T00:00:00Z,19.22,-155.16,24.456573
2021-02-16T00:00:00Z,19.22,-155.15,24.458374
2021-02-16T00:00:00Z,19.22,-155.14,24.460846
2021-02-16T00:00:00Z,19.22,-155.13,24.465027
2021-02-16T00:00:00Z,19.22,-155.12,24.471283
2021-02-16T00:00:00Z,19.22,-155.11,24.47992
2021-02-16T00:00:00Z,19.22,-155.1,24.4906
2021-02-16T00:00:00Z,19.22,-155.09,24.502258
2021-02-16T00:00:00Z,19.22,-155.08,24.513885
2021-02-16T00:00:00Z,19.22,-155.07,24.523895
2021-02-16T00:00:00Z,19.22,-155.06,24.531372
2021-02-16T00:00:00Z,19.22,-155.05,24.535858
2021-02-16T00:00:00Z,19.22,-155.04,24.537323
2021-02-16T00:00:00Z,19.22,-155.03,24.538666
2021-02-16T00:00:00Z,19.22,-155.02,24.542542
2021-02-16T00:00:00Z,19.22,-155.01,24.54895
2021-02-16T00:00:00Z,19.22,-155,24.556274
2021-02-16T00:00:00Z,19.22,-154.99,24.562958
2021-02-16T00:00:00Z,19.22,-154.98,24.566437
2021-02-16T00:00:00Z,19.22,-154.97,24.56723
2021-02-16T00:00:00Z,19.22,-154.96,24.568024
2021-02-16T00:00:00Z,19.22,-154.95,24.5708
2021-02-16T00:00:00Z,19.22,-154.94,24.57663
2021-02-16T00:00:00Z,19.22,-154.93,24.584137
2021-02-16T00:00:00Z,19.22,-154.92,24.588501
2021-02-16T00:00:00Z,19.22,-154.91,24.587036
2021-02-16T00:00:00Z,19.22,-154.9,24.58493
2021-02-16T00:00:00Z,19.22,-154.89,24.586426
2021-02-16T00:00:00Z,19.22,-154.88,24.590363
2021-02-16T00:00:00Z,19.22,-154.87,24.594452
2021-02-16T00:00:00Z,19.22,-154.86,24.596252
2021-02-16T00:00:00Z,19.22,-154.85,24.593933
2021-02-16T00:00:00Z,19.22,-154.84,24.589691
2021-02-16T00:00:00Z,19.22,-154.83,24.587585
2021-02-16T00:00:00Z,19.22,-154.82,24.588043
2021-02-16T00:00:00Z,19.22,-154.81,24.589478
2021-02-16T00:00:00Z,19.22,-154.8,24.591003
2021-02-16T00:00:00Z,19.22,-154.79,24.590607
2021-02-16T00:00:00Z,19.22,-154.78,24.588074
2021-02-16T00:00:00Z,19.22,-154.77,24.58368
2021-02-16T00:00:00Z,19.22,-154.76,24.578064
2021-02-16T00:00:00Z,19.22,-154.75,24.570343
2021-02-16T00:00:00Z,19.22,-154.74,24.561096
2021-02-16T00:00:00Z,19.22,-154.73,24.551239
2021-02-16T00:00:00Z,19.22,-154.72,24.541931
2021-02-16T00:00:00Z,19.22,-154.71,24.533783
2021-02-16T00:00:00Z,19.22,-154.7,24.527222
2021-02-16T00:00:00Z,19.22,-154.69,24.522186
2021-02-16T00:00:00Z,19.22,-154.68,24.517822
2021-02-16T00:00:00Z,19.22,-154.67,24.515503
2021-02-16T00:00:00Z,19.22,-154.66,24.51706
2021-02-16T00:00:00Z,19.22,-154.65,24.521423
2021-02-16T00:00:00Z,19.22,-154.64,24.52652
2021-02-16T00:00:00Z,19.22,-154.63,24.529572
2021-02-16T00:00:00Z,19.22,-154.62,24.527954
2021-02-16T00:00:00Z,19.23,-156.37,25.117798
2021-02-16T00:00:00Z,19.23,-156.36,25.121796
2021-02-16T00:00:00Z,19.23,-156.35,25.12436
2021-02-16T00:00:00Z,19.23,-156.34,25.127869
2021-02-16T00:00:00Z,19.23,-156.33,25.132812
2021-02-16T00:00:00Z,19.23,-156.32,25.140167
2021-02-16T00:00:00Z,19.23,-156.31,25.147858
2021-02-16T00:00:00Z,19.23,-156.3,25.154388
2021-02-16T00:00:00Z,19.23,-156.29,25.16098
2021-02-16T00:00:00Z,19.23,-156.28,25.170746
2021-02-16T00:00:00Z,19.23,-156.27,25.181915
2021-02-16T00:00:00Z,19.23,-156.26,25.18872
2021-02-16T00:00:00Z,19.23,-156.25,25.188568
2021-02-16T00:00:00Z,19.23,-156.24,25.18393
2021-02-16T00:00:00Z,19.23,-156.23,25.17749
2021-02-16T00:00:00Z,19.23,-156.22,25.172241
2021-02-16T00:00:00Z,19.23,-156.21,25.170563
2021-02-16T00:00:00Z,19.23,-156.2,25.171051
2021-02-16T00:00:00Z,19.23,-156.19,25.171509
2021-02-16T00:00:00Z,19.23,-156.18,25.170288
2021-02-16T00:00:00Z,19.23,-156.17,25.16684
2021-02-16T00:00:00Z,19.23,-156.16,25.162445
2021-02-16T00:00:00Z,19.23,-156.15,25.158783
2021-02-16T00:00:00Z,19.23,-156.14,25.154999
2021-02-16T00:00:00Z,19.23,-156.13,25.148682
2021-02-16T00:00:00Z,19.23,-156.12,25.139343
2021-02-16T00:00:00Z,19.23,-156.11,25.127045
2021-02-16T00:00:00Z,19.23,-156.1,25.114288
2021-02-16T00:00:00Z,19.23,-156.09,25.10498
2021-02-16T00:00:00Z,19.23,-156.08,25.100403
2021-02-16T00:00:00Z,19.23,-156.07,25.097565
2021-02-16T00:00:00Z,19.23,-156.06,25.094818
2021-02-16T00:00:00Z,19.23,-156.05,25.094177
2021-02-16T00:00:00Z,19.23,-156.04,25.097198
2021-02-16T00:00:00Z,19.23,-156.03,25.102966
2021-02-16T00:00:00Z,19.23,-156.02,25.110474
2021-02-16T00:00:00Z,19.23,-156.01,25.117432
2021-02-16T00:00:00Z,19.23,-156,25.122253
2021-02-16T00:00:00Z,19.23,-155.99,25.124207
2021-02-16T00:00:00Z,19.23,-155.98,25.12323
2021-02-16T00:00:00Z,19.23,-155.97,25.120087
2021-02-16T00:00:00Z,19.23,-155.96,25.115417
2021-02-16T00:00:00Z,19.23,-155.95,25.110107
2021-02-16T00:00:00Z,19.23,-155.94,25.104431
2021-02-16T00:00:00Z,19.23,-155.93,25.098572
2021-02-16T00:00:00Z,19.23,-155.92,25.092804
2021-02-16T00:00:00Z,19.23,-155.91,25.087006
2021-02-16T00:00:00Z,19.23,-155.9,NaN
2021-02-16T00:00:00Z,19.23,-155.89,NaN
2021-02-16T00:00:00Z,19.23,-155.88,NaN
2021-02-16T00:00:00Z,19.23,-155.87,NaN
2021-02-16T00:00:00Z,19.23,-155.86,NaN
2021-02-16T00:00:00Z,19.23,-155.85,NaN
2021-02-16T00:00:00Z,19.23,-155.84,NaN
2021-02-16T00:00:00Z,19.23,-155.83,NaN
2021-02-16T00:00:00Z,19.23,-155.82,NaN
2021-02-16T00:00:00Z,19.23,-155.81,NaN
2021-02-16T00:00:00Z,19.23,-155.8,NaN
2021-02-16T00:00:00Z,19.23,-155.79,NaN
2021-02-16T00:00:00Z,19.23,-155.78,NaN
2021-02-16T00:00:00Z,19.23,-155.77,NaN
2021-02-16T00:00:00Z,19.23,-155.76,NaN
2021-02-16T00:00:00Z,19.23,-155.75,NaN
2021-02-16T00:00:00Z,19.23,-155.74,NaN
2021-02-16T00:00:00Z,19.23,-155.73,NaN
2021-02-16T00:00:00Z,19.23,-155.72,NaN
2021-02-16T00:00:00Z,19.23,-155.71,NaN
2021-02-16T00:00:00Z,19.23,-155.7,NaN
2021-02-16T00:00:00Z,19.23,-155.69,NaN
2021-02-16T00:00:00Z,19.23,-155.68,NaN
2021-02-16T00:00:00Z,19.23,-155.67,NaN
2021-02-16T00:00:00Z,19.23,-155.66,NaN
2021-02-16T00:00:00Z,19.23,-155.65,NaN
2021-02-16T00:00:00Z,19.23,-155.64,NaN
2021-02-16T00:00:00Z,19.23,-155.63,NaN
2021-02-16T00:00:00Z,19.23,-155.62,NaN
2021-02-16T00:00:00Z,19.23,-155.61,NaN
2021-02-16T00:00:00Z,19.23,-155.6,NaN
2021-02-16T00:00:00Z,19.23,-155.59,NaN
2021-02-16T00:00:00Z,19.23,-155.58,NaN
2021-02-16T00:00:00Z,19.23,-155.57,NaN
2021-02-16T00:00:00Z,19.23,-155.56,NaN
2021-02-16T00:00:00Z,19.23,-155.55,NaN
2021-02-16T00:00:00Z,19.23,-155.54,NaN
2021-02-16T00:00:00Z,19.23,-155.53,NaN
2021-02-16T00:00:00Z,19.23,-155.52,NaN
2021-02-16T00:00:00Z,19.23,-155.51,NaN
2021-02-16T00:00:00Z,19.23,-155.5,NaN
2021-02-16T00:00:00Z,19.23,-155.49,NaN
2021-02-16T00:00:00Z,19.23,-155.48,NaN
2021-02-16T00:00:00Z,19.23,-155.47,NaN
2021-02-16T00:00:00Z,19.23,-155.46,NaN
2021-02-16T00:00:00Z,19.23,-155.45,NaN
2021-02-16T00:00:00Z,19.23,-155.44,NaN
2021-02-16T00:00:00Z,19.23,-155.43,NaN
2021-02-16T00:00:00Z,19.23,-155.42,NaN
2021-02-16T00:00:00Z,19.23,-155.41,NaN
2021-02-16T00:00:00Z,19.23,-155.4,NaN
2021-02-16T00:00:00Z,19.23,-155.39,NaN
2021-02-16T00:00:00Z,19.23,-155.38,NaN
2021-02-16T00:00:00Z,19.23,-155.37,NaN
2021-02-16T00:00:00Z,19.23,-155.36,NaN
2021-02-16T00:00:00Z,19.23,-155.35,NaN
2021-02-16T00:00:00Z,19.23,-155.34,24.519226
2021-02-16T00:00:00Z,19.23,-155.33,24.502228
2021-02-16T00:00:00Z,19.23,-155.32,24.483612
2021-02-16T00:00:00Z,19.23,-155.31,24.46521
2021-02-16T00:00:00Z,19.23,-155.3,24.450806
2021-02-16T00:00:00Z,19.23,-155.29,24.439789
2021-02-16T00:00:00Z,19.23,-155.28,24.428925
2021-02-16T00:00:00Z,19.23,-155.27,24.417511
2021-02-16T00:00:00Z,19.23,-155.26,24.408295
2021-02-16T00:00:00Z,19.23,-155.25,24.40329
2021-02-16T00:00:00Z,19.23,-155.24,24.4039
2021-02-16T00:00:00Z,19.23,-155.23,24.409424
2021-02-16T00:00:00Z,19.23,-155.22,24.415466
2021-02-16T00:00:00Z,19.23,-155.21,24.418152
2021-02-16T00:00:00Z,19.23,-155.2,24.419617
2021-02-16T00:00:00Z,19.23,-155.19,24.423035
2021-02-16T00:00:00Z,19.23,-155.18,24.427795
2021-02-16T00:00:00Z,19.23,-155.17,24.431915
2021-02-16T00:00:00Z,19.23,-155.16,24.435516
2021-02-16T00:00:00Z,19.23,-155.15,24.439575
2021-02-16T00:00:00Z,19.23,-155.14,24.444519
2021-02-16T00:00:00Z,19.23,-155.13,24.451294
2021-02-16T00:00:00Z,19.23,-155.12,24.460571
2021-02-16T00:00:00Z,19.23,-155.11,24.471405
